State/UT,District,Pincode,Tehsil/Block
Maharashtra,Pune,412208,Na
Maharashtra,Pune,411005,Haveli
Maharashtra,Pune,410406,Maval
Maharashtra,Pune,412301,Purandhar
Maharashtra,Pune,410507,Mawal
Maharashtra,Pune,412312,Purandar
Maharashtra,Pune,412213,Velhe
Maharashtra,Satara,412803,Wai
Maharashtra,Satara,415537,Phaltan
Maharashtra,Satara,415205,Patan
Maharashtra,Satara,415539,Karad
Maharashtra,Satara,412806,Jawali
Maharashtra,Satara,412802,Khandala Bawada.
Maharashtra,Satara,415012,Jawali
Maharashtra,Satara,415014,Patan
Maharashtra,Satara,415011,Koregaon
Maharashtra,Satara,415112,Patan
Maharashtra,Satara,415506,Khatav
Maharashtra,Satara,415013,Satara
Maharashtra,Satara,415021,Koregaon
Maharashtra,Satara,415002,Satara
Maharashtra,Satara,415511,Koregaon
Maharashtra,Satara,415527,Khatav
Maharashtra,Satara,415206,Karad
Maharashtra,Satara,415525,Koregaon
Maharashtra,Satara,415508,Man
Maharashtra,Satara,415523,Phaltan
Maharashtra,Satara,415521,Khandala Bawada
Maharashtra,Satara,415020,Jawali
Maharashtra,Satara,415019,Satara
Maharashtra,Satara,415106,Karad
Maharashtra,Satara,415518,Satara
Maharashtra,Satara,415521,Phaltan
Maharashtra,Satara,415114,Karad
Maharashtra,Satara,415116,Koregaon
Maharashtra,Satara,415011,Satara
Maharashtra,Satara,415513,Wai
Maharashtra,Satara,412802,Khandalabawada
Maharashtra,Satara,412805,Mahabaleshwar
Maharashtra,Satara,415519,Satara
Maharashtra,Satara,415510,Khatav
Maharashtra,Satara,415209,Patan
Maharashtra,Satara,415002,Jawali
Maharashtra,Satara,415514,Jawali
Maharashtra,Satara,415124,Karad
Maharashtra,Satara,415507,Khatav
Maharashtra,Satara,412804,Wai
Maharashtra,Satara,412802,Kandala Bawada
Maharashtra,Satara,415109,Karad
Maharashtra,Satara,415526,Khandala Bawada
Maharashtra,Satara,415010,Koregaon
Maharashtra,Satara,415022,Jawali
Maharashtra,Satara,415526,Khandalabavada
Maharashtra,Satara,415501,Koregaon
Maharashtra,Satara,415515,Wai
Maharashtra,Satara,415505,Khatav
Maharashtra,Satara,415206,Patan
Maharashtra,Satara,415524,Koregaon
Maharashtra,Satara,412806,Mahabaleshwr
Maharashtra,Satara,412806,Mahabaleshwar
Maharashtra,Satara,415207,Patan
Maharashtra,Satara,415503,Khatav
Maharashtra,Satara,415536,Wai
Maharashtra,Satara,415520,Patan
Maharashtra,Satara,415520,Phaltan
Maharashtra,Satara,415122,Karad
Maharashtra,Satara,415103,Patan
Maharashtra,Satara,415501,Satara  Koregaon
Maharashtra,Satara,415004,Satara
Maharashtra,Satara,415538,Karad
Maharashtra,Satara,415205,Karad
Maharashtra,Satara,412805,Jawali
Maharashtra,Satara,415211,Patan
Maharashtra,Satara,415509,Man
Maharashtra,Satara,412802,Khandala Bawada
Maharashtra,Satara,415022,Satara
Maharashtra,Satara,415104,Karad
Maharashtra,Satara,415504,Khatav
Maharashtra,Satara,415103,Karad
Maharashtra,Satara,415111,Karad
Maharashtra,Satara,415540,Man
Maharashtra,Satara,415512,Khatav
Maharashtra,Satara,415105,Karad
Maharashtra,Satara,415015,Satara
Maharashtra,Satara,415522,Phalatan
Maharashtra,Satara,415538,Khatav
Maharashtra,Satara,415530,Wai
Maharashtra,Satara,412801,Khandala
Maharashtra,Satara,415528,Phaltan
Maharashtra,Satara,415312,Khatav
Maharashtra,Satara,415022,Satara.Satara
Maharashtra,Satara,412802,Kanandala Bawada
Maharashtra,Satara,415110,Karad
Maharashtra,Satara,415502,Khatav
Maharashtra,Satara,415516,Wai
Maharashtra,Satara,412802,Khandala
Maharashtra,Satara,415003,Satara
Maharashtra,Satara,415108,Karad
Maharashtra,Satara,415115,Karad
Maharashtra,Satara,415514,Jawoli
Maharashtra,Satara,412806,Mahabaleshawar
Maharashtra,Satara,412802,Khandalabavada
Maharashtra,Satara,415513,Jawali
Maharashtra,Satara,415023,Man (Dahiwadi)
Maharashtra,Satara,415020,Satara
Maharashtra,Satara,415212,Patan
Maharashtra,Satara,415102,Khatav
Maharashtra,Satara,415528,Phalatan
Maharashtra,Satara,415107,Satara
Maharashtra,Satara,415023,Kahatav
Maharashtra,Satara,415521,Kahandala Bawada
Maharashtra,Satara,415520,Patan.
Maharashtra,Satara,415014,Karad
Maharashtra,Satara,415521,Kahandala Bawda
Maharashtra,Satara,415506,Man
Maharashtra,Satara,412806,Wai
Maharashtra,Satara,415511,Satara
Maharashtra,Satara,415522,Phaltan
Maharashtra,Satara,415001,Satara
Maharashtra,Satara,412801,Phaltan
Maharashtra,Satara,415503,Satara
Maharashtra,Satara,415517,Wai
Maharashtra,Satara,415109,Karad.
Maharashtra,Satara,415107,Koregaon
Maharashtra,Satara,415109,Patan
Maharashtra,Satara,415523,Phalatan
Maharashtra,Satara,415509,Man(Dahivadi)
Maharashtra,Satara,415114,Patan
Maharashtra,Satara,415020,Wai
Maharashtra,Ahmed Nagar,422601,Akole
Maharashtra,Ahmed Nagar,422620,Sangamner
Maharashtra,Ahmed Nagar,422610,Akole
Maharashtra,Ahmed Nagar,422605,Sangamner
Maharashtra,Ahmed Nagar,413715,Shrirampur.
Maharashtra,Ahmed Nagar,413705,Rahuri
Maharashtra,Ahmed Nagar,413714,Sangamner
Maharashtra,Ahmed Nagar,413738,Sangamner
Maharashtra,Ahmed Nagar,423107,Rahata
Maharashtra,Ahmed Nagar,413737,Rahta
Maharashtra,Ahmed Nagar,422602,Sangamner
Maharashtra,Ahmed Nagar,422604,Akole
Maharashtra,Ahmed Nagar,413725,Shrirampur.
Maharashtra,Ahmed Nagar,414603,Nevasa
Maharashtra,Ahmed Nagar,413739,Shrirampur.
Maharashtra,Ahmed Nagar,414609,Nevasa
Maharashtra,Ahmed Nagar,414605,Nevasa
Maharashtra,Ahmed Nagar,413721,Shrirampur.
Maharashtra,Ahmed Nagar,413708,Kopargaon
Maharashtra,Ahmed Nagar,423601,Kopergaon
Maharashtra,Ahmed Nagar,413723,Rahta
Maharashtra,Ahmed Nagar,423604,Kopargaon
Maharashtra,Ahmed Nagar,413706,Rahuri
Maharashtra,Ahmed Nagar,413710,Rahta
Maharashtra,Ahmed Nagar,422611,Sangamner
Maharashtra,Ahmed Nagar,413736,Rahata
Maharashtra,Ahmed Nagar,423603,Kopargaon
Maharashtra,Ahmed Nagar,414604,Nevasa
Maharashtra,Ahmed Nagar,413716,Rahuri
Maharashtra,Ahmed Nagar,423607,Kopergaon
Maharashtra,Ahmed Nagar,422603,Sangamner
Maharashtra,Ahmed Nagar,413719,Rahta
Maharashtra,Ahmed Nagar,413718,Shrirampur.
Maharashtra,Ahmed Nagar,422622,Sangamner
Maharashtra,Ahmed Nagar,413709,Shrirampur
Maharashtra,Ahmed Nagar,423605,Kopergaon
Maharashtra,Ahmed Nagar,413717,Shrirampur
Maharashtra,Ahmed Nagar,413720,Shrirampur
Maharashtra,Ahmed Nagar,423602,Kopergaon
Maharashtra,Ahmed Nagar,423109,Rahata
Maharashtra,Ahmed Nagar,413712,Rahta
Maharashtra,Ahmed Nagar,413713,Rahata
Maharashtra,Ahmed Nagar,422608,Sangamner
Maharashtra,Ahmed Nagar,413722,Rahuri
Maharashtra,Ahmed Nagar,413707,Rahata
Maharashtra,Ahmed Nagar,413711,Shrirampur.
Maharashtra,Solapur,413228,S.Solapur
Maharashtra,Solapur,413409,Barshi
Maharashtra,Solapur,413215,South Solapur
Maharashtra,Solapur,413216,Akkalkot
Maharashtra,Solapur,413222,Solapur North
Maharashtra,Solapur,413214,Mohol
Maharashtra,Solapur,413219,Akkalkot
Maharashtra,Solapur,413253,Mohol
Maharashtra,Solapur,413221,Solapur South
Maharashtra,Solapur,413002,Solapur South
Maharashtra,Solapur,413006,Solapur North
Maharashtra,Solapur,413303,Mohol
Maharashtra,Solapur,413248,Mohol
Maharashtra,Solapur,413008,North Solapur
Maharashtra,Solapur,413220,Akkalkot
Maharashtra,Solapur,413218,Akkalkot
Maharashtra,Solapur,413216,Akkaikot
Maharashtra,Solapur,413255,Solapur North
Maharashtra,Solapur,413226,Akkalkot
Maharashtra,Solapur,413401,Barshi
Maharashtra,Solapur,413008,N.Solapur
Maharashtra,Solapur,413403,Barshi
Maharashtra,Solapur,413213,Mohol
Maharashtra,Solapur,413002,Solapur North
Maharashtra,Solapur,413406,Barshi
Maharashtra,Solapur,413221,South Solapur
Maharashtra,Solapur,413404,Barshi
Maharashtra,Solapur,413412,Barshi
Maharashtra,Solapur,413005,Solapur North
Maharashtra,Solapur,413410,Madha
Maharashtra,Solapur,413324,Mohol
Maharashtra,Solapur,413402,Barshi
Maharashtra,Solapur,413002,N.Solapur
Maharashtra,Solapur,413227,Akkalkot
Maharashtra,Solapur,413003,Solapur North
Maharashtra,Solapur,413008,Solapur South
Maharashtra,Solapur,413255,North Solapur
Maharashtra,Solapur,413008,Nort Solapur
Maharashtra,Solapur,413004,North Solapur
Maharashtra,Solapur,413001,Solapur North
Maharashtra,Solapur,413219,Solapur South
Maharashtra,Solapur,413411,Barshi
Maharashtra,Solapur,413222,N.Solapur
Maharashtra,Solapur,413006,Nort Solapur
Maharashtra,Solapur,413401,Na
Maharashtra,Solapur,413224,Solapur South
Maharashtra,Solapur,413006,Solapur South
Maharashtra,Solapur,413217,Akkalkot
Maharashtra,Solapur,413006,North Solapur
Maharashtra,Solapur,413006,North  Solapur
Maharashtra,Solapur,413224,North Solapur
Maharashtra,Solapur,413222,North Solapur
Maharashtra,Solapur,413222,Barshi
Maharashtra,Solapur,413213,Mhol
Maharashtra,Solapur,413007,Solapur North
Maharashtra,Solapur,413002,North Solapur
Maharashtra,Solapur,413008,Solapur
Maharashtra,Solapur,413228,South Solapur
Manipur,Imphal West,795002,Nil
Manipur,Churachandpur,795143,Nil
Manipur,Chandel,795102,Nil
Manipur,Thoubal,795135,Nil
Manipur,Churachandpur,795128,Nil
Manipur,Tamenglong,795141,Nil
Manipur,Thoubal,795149,Nil;
Manipur,Thoubal,795149,Nil
Manipur,Thoubal,795130,Nil
Manipur,Imphal West,795132,Nil
Manipur,Thoubal,795103,Nil
Manipur,Ukhrul,795145,Nil
Manipur,Tamenglong,795125,Nil
Manipur,Thoubal,795138,Nil
Manipur,Imphal East,795005,Nil
Manipur,Imphal West,795136,Nil
Manipur,Bishnupur,795134,Nil
Manipur,Tamenglong,795159,Nil
Manipur,Churachandpur,795139,Nil
Manipur,Imphal West,795115,Nil
Manipur,Bishnupur,795126,Nil
Manipur,Imphal West,795009,Nil;
Manipur,Chandel,795131,Nil
Manipur,Imphal West,795116,Nil
Manipur,Bishnupur,795133,Nil
Manipur,Senapati,795118,Nil
Manipur,Imphal West,795003,Nil
Manipur,Imphal West,795004,Nil
Manipur,Thoubal,795101,Nil
Manipur,Senapati,795112,Nil
Manipur,Ukhrul,795142,Nil
Manipur,Chandel,795127,Nil
Manipur,Senapati,795122,Nil
Manipur,Bishnupur,795124,Nil
Manipur,Senapati,795104,Nil
Manipur,Thoubal,795148,Nil
Manipur,Imphal East,795010,Nil
Manipur,Tamenglong,795147,Nil
Manipur,Imphal West,795146,Nil
Manipur,Imphal West,795113,Nil
Manipur,Imphal West,795001,Nil
Manipur,Imphal East,795114,Nil
Manipur,Bishnupur,795118,Nil
Manipur,Imphal West,795009,Nil
Manipur,Senapati,795129,Nil
Manipur,Ukhrul,795144,Nil
Manipur,Imphal East,795008,Nil
Manipur,Senapati,795107,Nil
Manipur,Senapati,795007,Nil
Manipur,Churachandpur,795117,Nil
Manipur,Senapati,795015,Nil
Manipur,Imphal West,795140,Nil
Manipur,Imphal East,795116,Nil
Manipur,Imphal West,795001,Imphal West
Manipur,Imphal East,795003,Nil
Manipur,Senapati,795150,Nil
Manipur,Thoubal,795132,Nil
Manipur,Churachandpur,795006,Churachandpur
Manipur,Senapati,795106,Nil
Manipur,Chandel,795135,Nil
Manipur,Churachandpur,795118,Nil
Manipur,Imphal East,795136,Nil
Manipur,Chandel,795101,Nil
Manipur,Senapati,795125,Nil
Manipur,Imphal East,795140,Nil
Manipur,Chandel,795102,Nil;
Mizoram,Aizawl,796190,Aibawk
Mizoram,Aizawl,796261,Saitual
Mizoram,Mammit,796501,Reiek
Mizoram,Lunglei,796571,Hnahthial
Mizoram,Aizawl,796001,Tlangnuam (Part)
Mizoram,Lunglei,796770,Chawngte
Mizoram,Aizawl,796007,Tlangnuam (Part)
Mizoram,Aizawl,796008,Tlangnuam
Mizoram,Kolasib,796081,North Thingdawl
Mizoram,Aizawl,796161,Thingsulthliah
Mizoram,Lawngtlai,796891,Lawngtlai
Mizoram,Aizawl,796014,Tlangnuam (Part)
Mizoram,Lunglei,796730,Lungsen
Mizoram,Champhai,796321,Khawbung
Mizoram,Champhai,796370,East Lungdar (Part)
Mizoram,Kolasib,796091,Bilkhawthlir
Mizoram,Mammit,796471,Zawlnuam
Mizoram,Kolasib,796070,North Thingdawl
Mizoram,Lunglei,796581,Hnahthial
Mizoram,Saiha,796901,Tuipang
Mizoram,Lunglei,796701,Lunglei
Mizoram,Kolasib,796081,Kolasib
Mizoram,Aizawl,796070,Chandmary
Mizoram,Lunglei,796701,West Bunghmun
Mizoram,Lunglei,796710,West Bunghmun
Mizoram,Aizawl,796005,Tlangnuam (Part)
Mizoram,Serchhip,796181,Serchhip
Mizoram,Champhai,796320,S.Khawbung
Mizoram,Saiha,796901,Saiha
Mizoram,Champhai,796310,Khawzawl
Mizoram,Aizawl,796012,Tlangnuam (Part)
Mizoram,Aizawl,796009,Tlangnuam (Part)
Mizoram,Lunglei,796571,Hanhthial
Mizoram,Lawngtlai,796901,Sangau
Mizoram,Aizawl,796017,Thingsulthliah (Part)
Mizoram,Mammit,796431,Phaileng
Mizoram,Mammit,796441,Mamit
Mizoram,Mammit,796410,Sairang
Mizoram,Aizawl,796111,Darlawn
Mizoram,Lunglei,796751,Lunglei
Mizoram,Kolasib,796082,Kolasib
Mizoram,Lunglei,796751,Demagiri
Mizoram,Lunglei,796691,Zotlang
Mizoram,Mammit,796421,Sairang
Mizoram,Lunglei,796691,Lunglei
Mizoram,Champhai,796321,Champhai
Mizoram,Kolasib,796070,Kawnpui
Mizoram,Champhai,796290,Ngopa
Mizoram,Aizawl,796471,Zawlnuam
Mizoram,Lawngtlai,796770,Chawngte
Mizoram,Lunglei,796710,Bunghmun
Mizoram,Aizawl,796261,Phullen
Mizoram,Aizawl,796005,Kulikawn
Mizoram,Aizawl,796017,Zemabawk
Mizoram,Serchhip,796370,Serchhip
Mizoram,Aizawl,796421,Lengpui
Mizoram,Aizawl,796410,Tlangnuam (Part)
Mizoram,Aizawl,796014,Bawngkawn
Mizoram,Serchhip,796370,Lungdar
Mizoram,Mammit,796441,West Phaileng
Mizoram,Mammit,796431,West Phaileng
Mizoram,Aizawl,796004,Tlangnuam (Part)
Mizoram,Serchhip,796184,E. Lungdar
Mizoram,Kolasib,796101,Vairengte
Mizoram,Saiha,796901,Siaha
Mizoram,Aizawl,796070,Chanmary
Mizoram,Lawngtlai,796770,Lawngtlai
Mizoram,Aizawl,796190,Sialsuk
Mizoram,Aizawl,796014,Sihphir
Mizoram,Serchhip,796186,Serchhip
Mizoram,Kolasib,796082,North Thingdawl
Mizoram,Lunglei,796571,Thingsai
Mizoram,Lunglei,796581,Thingsai
Mizoram,Aizawl,796101,Tlangnuam (Part)
Mizoram,Kolasib,796101,North Thingdawl
Mizoram,Aizawl,796017,Tlangnuam (Part)
Nagaland,Zunhebotto,798620,Aghunato
Nagaland,Dimapur,797106,Medziphema
Nagaland,Wokha,797100,Doyang H Project
Nagaland,Zunhebotto,798619,Akuluto
Nagaland,Phek,797114,Meluri
Nagaland,Zunhebotto,798619,Atoizu
Nagaland,Zunhebotto,798619,Zunheboto
Nagaland,Mokokchung,798601,Mokokchung
Nagaland,Mokokchung,798604,Mongkholemba
Nagaland,Kiphire,798611,Kiphire
Nagaland,Tuensang,798616,Longkhim
Nagaland,Mon,798603,Champang
Nagaland,Dimapur,797115,Artc
Nagaland,Dimapur,797115,Dimapur
Nagaland,Mokokchung,798618,Changtongya
Nagaland,Zunhebotto,798620,Zunheboto
Nagaland,Kohima,797109,Tseminyu
Nagaland,Peren,797110,Zalukie
Nagaland,Zunhebotto,798620,Atoizu
Nagaland,Wokha,797111,Doyang H Project
Nagaland,Mokokchung,798618,Tuli
Nagaland,Mon,798622,Naginimora
Nagaland,Wokha,797111,Doyang H. Project
Nagaland,Wokha,797099,Bhandari
Nagaland,Kohima,797105,Chiechama
Nagaland,Kohima,797003,Kohima Village
Nagaland,Mon,798603,Mon
Nagaland,Mokokchung,798613,Changtongya
Nagaland,Tuensang,798612,Tuensang
Nagaland,Phek,797104,Chozuba
Nagaland,Kohima,797105,Kohima
Nagaland,Tuensang,798616,Lonkhim
Nagaland,Phek,797102,Phek
Nagaland,Phek,797102,Chizami
Nagaland,Tuensang,798626,Noklak
Nagaland,Phek,797104,Phek
Nagaland,Mokokchung,798614,Mokokchung
Nagaland,Mon,798621,Mon
Nagaland,Wokha,797111,Wokha
Nagaland,Dimapur,797103,Dimapur
Nagaland,Dimapur,797117,Dimapur Sadar
Nagaland,Dimapur,797116,Chumukedima
Nagaland,Dimapur,797112,Dimapur
Nagaland,Wokha,797100,Wokha
Nagaland,Dimapur,797112,Dimapur Mdg
Nagaland,Dimapur,797113,Dimapur Sadar
Nagaland,Mokokchung,798601,Ongpangkong
Nagaland,Zunhebotto,797109,Ghathashi
Nagaland,Kohima,797121,Kohima Sadar
Nagaland,Longleng,798625,Longleng
Nagaland,Mokokchung,798615,Mokokchung
Nagaland,Dimapur,797113,New Nepaligaon
Nagaland,Kohima,797005,Kohima
Nagaland,Kohima,797002,Kohima Science College
Nagaland,Phek,797108,Phek
Nagaland,Dimapur,797116,Dimapur Bazar
Nagaland,Mokokchung,798617,Ongpang Kong
Nagaland,Dimapur,797112,Dimapur Sadar
Nagaland,Phek,797107,Pfutsero
Nagaland,Dimapur,797103,Chumukedima
Nagaland,Phek,797108,Phek Sadar
Nagaland,Zunhebotto,798620,Ghathashi
Nagaland,Kohima,797001,Kohima
Nagaland,Kohima,797005,Kohima Sadar
Nagaland,Kohima,797002,Kohima
Nagaland,Kohima,797003,Kohima
Nagaland,Mokokchung,798615,Impur
Nagaland,Tuensang,798616,Tuensang
Nagaland,Mokokchung,798614,Chuchuyimlang
Nagaland,Zunhebotto,798627,Akuluto
Nagaland,Peren,797101,Peren
Nagaland,Dimapur,797106,Dimapur
Nagaland,Phek,797114,Phek
Nagaland,Mokokchung,798613,Changtogia
Nagaland,Mokokchung,798604,Mokokchung
Nagaland,Kohima,797004,New Sectt Complex
Nagaland,Mon,798622,Mon
Nagaland,Mon,798602,Tizit
Nagaland,Kohima,797004,Kohima Sadar
Nagaland,Tuensang,798626,Tuensang
Nagaland,Mokokchung,798617,Mokokchung
Nagaland,Kohima,797120,Kohima
Nagaland,Mokokchung,798623,Tuli
Nagaland,Kohima,797101,Peren
Nagaland,Phek,797107,Phek
Nagaland,Mokokchung,798613,Chuchuyimlang
Nagaland,Kohima,797109,Kohima
Nagaland,Dimapur,797117,Dimapur Mdg
Nagaland,Phek,797104,Chozoba
Nagaland,Dimapur,797118,Dimapur
Nagaland,Kohima,797004,New Sectt. Complex
Nagaland,Mon,798602,Mon
Nagaland,Mokokchung,798618,Mokokchung
Nagaland,Mokokchung,798614,Chuchulang
Nagaland,Peren,797110,Peren
Tripura,South Tripura,799013,Na
Tripura,South Tripura,799155,Na
Tripura,West Tripura,799005,Na
Tripura,West Tripura,799009,Mohanpur
Tripura,West Tripura,799001,Na
Tripura,West Tripura,799004,Na
Tripura,West Tripura,799001,Sadar
Tripura,West Tripura,799014,Sadar
Tripura,West Tripura,799010,Na
Tripura,West Tripura,799002,Sadar
Tripura,West Tripura,799103,Bishramganj
Tripura,South Tripura,799101,Amarpur
Tripura,South Tripura,799143,Manubazar
Tripura,South Tripura,799101,Ampi
Tripura,West Tripura,799130,Sekerkote
Tripura,West Tripura,799004,Sadar
Tripura,South Tripura,799157,Na
Tripura,West Tripura,799004,Agartala
Tripura,West Tripura,799003,Sadar
Tripura,West Tripura,799045,Birendranagar
Tripura,West Tripura,799045,Na
Tripura,South Tripura,799115,Melaghar
Tripura,South Tripura,799144,Santirbazar
Tripura,South Tripura,799114,Bagma
Tripura,South Tripura,799103,Bishramganj
Tripura,West Tripura,799211,Mohanpur
Tripura,South Tripura,799145,Sabroom
Tripura,South Tripura,799157,Rajnagar
Tripura,West Tripura,799212,Sidhai
Tripura,West Tripura,799007,Na
Tripura,West Tripura,799006,Sadar
Tripura,South Tripura,799104,Jatanbari
Tripura,West Tripura,799115,Melaghar
Tripura,South Tripura,799155,Beloniya
Tripura,South Tripura,799105,Kakranan
Tripura,West Tripura,799131,Sonamura
Tripura,South Tripura,799144,Na
Tripura,West Tripura,799003,Na
Tripura,West Tripura,799015,Sadar
Tripura,West Tripura,799102,Bishalgarh
Tripura,West Tripura,799210,Kamalghat
Tripura,West Tripura,799002,Na
Tripura,West Tripura,799102,Boxonagar
Tripura,West Tripura,799035,Ranirbazar
Tripura,South Tripura,799045,Birendranagar
Tripura,West Tripura,799105,Kakranan
Tripura,South Tripura,799142,Muhuripur
Tripura,South Tripura,799013,Udaipur
Tripura,South Tripura,799141,Na
Tripura,South Tripura,799143,Na
Tripura,South Tripura,799141,Jolaibari
Tripura,West Tripura,799007,Sadar
Tripura,South Tripura,799157,Anandapur
Tripura,West Tripura,799131,Na
Tripura,West Tripura,799009,Sadar
Tripura,South Tripura,799114,Udaipur
Tripura,South Tripura,799114,Matarbari
Tripura,West Tripura,799012,Sadar
Tripura,South Tripura,799125,Garjee
Tripura,South Tripura,799125,Na
Tripura,South Tripura,799104,Na
Tripura,South Tripura,799156,Hrishyamukh
Tripura,South Tripura,799141,Bagafa
Tripura,West Tripura,799102,Na
Tripura,South Tripura,799150,Rajnagar
Tripura,West Tripura,799131,Kathalia
Tripura,West Tripura,799008,Khayerpur
Tripura,West Tripura,799008,Jirania
Tripura,South Tripura,799105,Na
Tripura,South Tripura,799143,Satchand
Tripura,South Tripura,799155,Matai
Tripura,South Tripura,799105,Udaipur
Tripura,West Tripura,799046,Jirania
Tripura,South Tripura,799120,Radhakishorepur
Tripura,West Tripura,799153,Radhanagar
Tripura,South Tripura,799153,Radhanagar
Tripura,South Tripura,799144,Bagafa
Tripura,West Tripura,799130,Na
Tripura,West Tripura,799212,Simna
Tripura,South Tripura,799101,Na
Tripura,South Tripura,799015,Sadar
Tripura,West Tripura,799022,Bishalgarh
Arunachal Pradesh,Lower Dibang Valley,792110,Roing
Arunachal Pradesh,East Siang,791102,Pasighat
Arunachal Pradesh,Dibang Valley,792101,Alinye
Arunachal Pradesh,West Siang,791001,Bordumsa Circle
Arunachal Pradesh,Lohit,792102,Chowkham
Arunachal Pradesh,Dibang Valley,792101,Anelih
Arunachal Pradesh,Dibang Valley,792101,Na
Arunachal Pradesh,Papum Pare,791111,Itanagar
Arunachal Pradesh,Papum Pare,791112,Yupia
Arunachal Pradesh,East Siang,791104,Mebo
Arunachal Pradesh,Tawang,790104,Tawang
Arunachal Pradesh,West Siang,791001,Bagra
Arunachal Pradesh,West Kameng,790002,Kalaktang
Arunachal Pradesh,Papum Pare,791123,Balijan
Arunachal Pradesh,West Siang,791101,Bame
Arunachal Pradesh,East Kameng,790102,Seppa
Arunachal Pradesh,Papum Pare,791123,Banderdewa
Arunachal Pradesh,West Siang,791101,Basar
Arunachal Pradesh,West Siang,791001,Bene
Arunachal Pradesh,West Kameng,790114,Bhalukpong
Arunachal Pradesh,Lower Subansiri,791120,Ziro
Arunachal Pradesh,West Kameng,790001,Bomdila
Arunachal Pradesh,Changlang,792056,Bordumsa
Arunachal Pradesh,Tirap,792130,Khonsa
Arunachal Pradesh,Changlang,792120,Bubang
Arunachal Pradesh,Papum Pare,792104,Hayuliang
Arunachal Pradesh,Kurung Kumey,791118,Chambang
Arunachal Pradesh,Changlang,792120,Changlang
Arunachal Pradesh,Lohit,792001,Tezu
Arunachal Pradesh,Lower Subansiri,791113,Itanagar
Arunachal Pradesh,Changlang,792122,Miao
Arunachal Pradesh,West Kameng,790116,Tenga Market
Arunachal Pradesh,Upper Siang,791102,Pasighat
Arunachal Pradesh,West Siang,791101,Dali
Arunachal Pradesh,Kurung Kumey,791118,Damin
Arunachal Pradesh,Upper Subansiri,791122,Daporijo
Arunachal Pradesh,West Siang,791001,Darak
Arunachal Pradesh,West Siang,791101,Daring
Arunachal Pradesh,West Siang,791001,Darka
Arunachal Pradesh,Tirap,792129,Deomali
Arunachal Pradesh,West Kameng,790101,Dirang Basti
Arunachal Pradesh,West Kameng,790101,Dirang
Arunachal Pradesh,Lohit,792103,Namsai
Arunachal Pradesh,Papum Pare,791112,Diomukh
Arunachal Pradesh,Papum Pare,791113,Itanagar
Arunachal Pradesh,Upper Subansiri,791122,Dumporijo
Arunachal Pradesh,Changlang,792055,Vijoynagar
Arunachal Pradesh,West Siang,791125,Likabali
Arunachal Pradesh,Upper Siang,791002,Yingkiong
